,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
0,"Tue, Oct 24, 2023",7:30p,Los Angeles Lakers,107.0,Denver Nuggets,119.0,Box Score,,"19,842",Ball Arena,
1,"Tue, Oct 24, 2023",10:00p,Phoenix Suns,108.0,Golden State Warriors,104.0,Box Score,,"18,064",Chase Center,
2,"Wed, Oct 25, 2023",7:00p,Houston Rockets,86.0,Orlando Magic,116.0,Box Score,,"18,846",Kia Center,
3,"Wed, Oct 25, 2023",7:00p,Boston Celtics,108.0,New York Knicks,104.0,Box Score,,"19,812",Madison Square Garden (IV),
4,"Wed, Oct 25, 2023",7:00p,Washington Wizards,120.0,Indiana Pacers,143.0,Box Score,,"16,004",Gainbridge Fieldhouse,
5,"Wed, Oct 25, 2023",7:00p,Atlanta Hawks,110.0,Charlotte Hornets,116.0,Box Score,,"16,129",Spectrum Center,
6,"Wed, Oct 25, 2023",7:30p,Detroit Pistons,102.0,Miami Heat,103.0,Box Score,,"19,695",Kaseya Center,
7,"Wed, Oct 25, 2023",7:30p,Minnesota Timberwolves,94.0,Toronto Raptors,97.0,Box Score,,"19,8",Scotiabank Arena,
8,"Wed, Oct 25, 2023",7:30p,Cleveland Cavaliers,114.0,Brooklyn Nets,113.0,Box Score,,"17,931",Barclays Center,
9,"Wed, Oct 25, 2023",8:00p,New Orleans Pelicans,111.0,Memphis Grizzlies,104.0,Box Score,,"17,798",FedEx Forum,
10,"Wed, Oct 25, 2023",8:00p,Oklahoma City Thunder,124.0,Chicago Bulls,104.0,Box Score,,"21,369",United Center,
11,"Wed, Oct 25, 2023",9:00p,Sacramento Kings,130.0,Utah Jazz,114.0,Box Score,,"18,206",Delta Center,
12,"Wed, Oct 25, 2023",9:30p,Dallas Mavericks,126.0,San Antonio Spurs,119.0,Box Score,,"18,947",Frost Bank Center,
13,"Wed, Oct 25, 2023",10:30p,Portland Trail Blazers,111.0,Los Angeles Clippers,123.0,Box Score,,"19,37",Crypto.com Arena,
14,"Thu, Oct 26, 2023",7:30p,Philadelphia 76ers,117.0,Milwaukee Bucks,118.0,Box Score,,"17,783",Fiserv Forum,
15,"Thu, Oct 26, 2023",10:00p,Phoenix Suns,95.0,Los Angeles Lakers,100.0,Box Score,,"18,997",Crypto.com Arena,
16,"Fri, Oct 27, 2023",7:00p,Denver Nuggets,108.0,Memphis Grizzlies,104.0,Box Score,,"16,617",FedEx Forum,
17,"Fri, Oct 27, 2023",7:00p,Detroit Pistons,111.0,Charlotte Hornets,99.0,Box Score,,"15,855",Spectrum Center,
18,"Fri, Oct 27, 2023",7:30p,New York Knicks,126.0,Atlanta Hawks,120.0,Box Score,,"17,692",State Farm Arena,
19,"Fri, Oct 27, 2023",7:30p,Oklahoma City Thunder,108.0,Cleveland Cavaliers,105.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
20,"Fri, Oct 27, 2023",7:30p,Miami Heat,111.0,Boston Celtics,119.0,Box Score,,"19,156",TD Garden,
21,"Fri, Oct 27, 2023",8:00p,Toronto Raptors,103.0,Chicago Bulls,104.0,Box Score,OT,"19,555",United Center,
22,"Fri, Oct 27, 2023",8:00p,Houston Rockets,122.0,San Antonio Spurs,126.0,Box Score,OT,"18,354",Frost Bank Center,
23,"Fri, Oct 27, 2023",8:30p,Brooklyn Nets,120.0,Dallas Mavericks,125.0,Box Score,,"20,238",American Airlines Center,
24,"Fri, Oct 27, 2023",9:30p,Los Angeles Clippers,118.0,Utah Jazz,120.0,Box Score,,"18,206",Delta Center,
25,"Fri, Oct 27, 2023",10:00p,Orlando Magic,102.0,Portland Trail Blazers,97.0,Box Score,,"19,464",Moda Center,
26,"Fri, Oct 27, 2023",10:00p,Golden State Warriors,122.0,Sacramento Kings,114.0,Box Score,,"18,25",Golden 1 Center,
27,"Sat, Oct 28, 2023",7:00p,Chicago Bulls,102.0,Detroit Pistons,118.0,Box Score,,"20,062",Little Caesars Arena,
28,"Sat, Oct 28, 2023",7:00p,Memphis Grizzlies,106.0,Washington Wizards,113.0,Box Score,,"16,191",Capital One Arena,
29,"Sat, Oct 28, 2023",7:00p,New York Knicks,87.0,New Orleans Pelicans,96.0,Box Score,,"16,331",Smoothie King Center,
30,"Sat, Oct 28, 2023",7:30p,Indiana Pacers,125.0,Cleveland Cavaliers,113.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
31,"Sat, Oct 28, 2023",7:30p,Philadelphia 76ers,114.0,Toronto Raptors,107.0,Box Score,,"19,8",Scotiabank Arena,
32,"Sat, Oct 28, 2023",8:00p,Miami Heat,90.0,Minnesota Timberwolves,106.0,Box Score,,"18,024",Target Center,
33,"Sat, Oct 28, 2023",10:00p,Utah Jazz,104.0,Phoenix Suns,126.0,Box Score,,"17,071",Footprint Center,
34,"Sun, Oct 29, 2023",3:30p,Denver Nuggets,128.0,Oklahoma City Thunder,95.0,Box Score,,"18,203",Paycom Center,
35,"Sun, Oct 29, 2023",7:00p,Golden State Warriors,106.0,Houston Rockets,95.0,Box Score,,"18,055",Toyota Center,
36,"Sun, Oct 29, 2023",7:00p,Atlanta Hawks,127.0,Milwaukee Bucks,110.0,Box Score,,"17,341",Fiserv Forum,
37,"Sun, Oct 29, 2023",7:30p,Portland Trail Blazers,98.0,Philadelphia 76ers,126.0,Box Score,,"19,768",Wells Fargo Center,
38,"Sun, Oct 29, 2023",9:00p,San Antonio Spurs,83.0,Los Angeles Clippers,123.0,Box Score,,"19,37",Crypto.com Arena,
39,"Sun, Oct 29, 2023",9:00p,Los Angeles Lakers,127.0,Sacramento Kings,132.0,Box Score,OT,"18,198",Golden 1 Center,
40,"Mon, Oct 30, 2023",7:00p,Chicago Bulls,112.0,Indiana Pacers,105.0,Box Score,,"15,021",Gainbridge Fieldhouse,
41,"Mon, Oct 30, 2023",7:00p,Boston Celtics,126.0,Washington Wizards,107.0,Box Score,,"17,898",Capital One Arena,
42,"Mon, Oct 30, 2023",7:00p,Brooklyn Nets,133.0,Charlotte Hornets,121.0,Box Score,,"14,491",Spectrum Center,
43,"Mon, Oct 30, 2023",7:30p,Portland Trail Blazers,99.0,Toronto Raptors,91.0,Box Score,,"19,266",Scotiabank Arena,
44,"Mon, Oct 30, 2023",7:30p,Minnesota Timberwolves,113.0,Atlanta Hawks,127.0,Box Score,,"15,504",State Farm Arena,
45,"Mon, Oct 30, 2023",8:00p,Dallas Mavericks,125.0,Memphis Grizzlies,110.0,Box Score,,"15,031",FedEx Forum,
46,"Mon, Oct 30, 2023",8:00p,Miami Heat,114.0,Milwaukee Bucks,122.0,Box Score,,"17,341",Fiserv Forum,
47,"Mon, Oct 30, 2023",8:00p,Golden State Warriors,130.0,New Orleans Pelicans,102.0,Box Score,,"17,286",Smoothie King Center,
48,"Mon, Oct 30, 2023",8:00p,Detroit Pistons,112.0,Oklahoma City Thunder,124.0,Box Score,,"16,127",Paycom Center,
49,"Mon, Oct 30, 2023",9:00p,Utah Jazz,102.0,Denver Nuggets,110.0,Box Score,,"19,671",Ball Arena,
50,"Mon, Oct 30, 2023",10:30p,Orlando Magic,103.0,Los Angeles Lakers,106.0,Box Score,,"18,997",Crypto.com Arena,
51,"Tue, Oct 31, 2023",7:30p,New York Knicks,109.0,Cleveland Cavaliers,91.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
52,"Tue, Oct 31, 2023",10:00p,San Antonio Spurs,115.0,Phoenix Suns,114.0,Box Score,,"17,071",Footprint Center,
53,"Tue, Oct 31, 2023",10:30p,Orlando Magic,102.0,Los Angeles Clippers,118.0,Box Score,,"14,014",Crypto.com Arena,
54,"Wed, Nov 1, 2023",7:00p,Portland Trail Blazers,110.0,Detroit Pistons,101.0,Box Score,,"16,912",Little Caesars Arena,
55,"Wed, Nov 1, 2023",7:00p,Milwaukee Bucks,111.0,Toronto Raptors,130.0,Box Score,,"19,8",Scotiabank Arena,
56,"Wed, Nov 1, 2023",7:30p,Washington Wizards,121.0,Atlanta Hawks,130.0,Box Score,,"15,925",State Farm Arena,
57,"Wed, Nov 1, 2023",7:30p,Indiana Pacers,104.0,Boston Celtics,155.0,Box Score,,"19,156",TD Garden,
58,"Wed, Nov 1, 2023",7:30p,Brooklyn Nets,109.0,Miami Heat,105.0,Box Score,,"19,6",Kaseya Center,
59,"Wed, Nov 1, 2023",7:30p,Cleveland Cavaliers,95.0,New York Knicks,89.0,Box Score,,"19,812",Madison Square Garden (IV),
60,"Wed, Nov 1, 2023",7:30p,New Orleans Pelicans,110.0,Oklahoma City Thunder,106.0,Box Score,,"15,764",Paycom Center,
61,"Wed, Nov 1, 2023",8:00p,Charlotte Hornets,119.0,Houston Rockets,128.0,Box Score,,"16,263",Toyota Center,
62,"Wed, Nov 1, 2023",8:00p,Denver Nuggets,89.0,Minnesota Timberwolves,110.0,Box Score,,"18,024",Target Center,
63,"Wed, Nov 1, 2023",8:30p,Chicago Bulls,105.0,Dallas Mavericks,114.0,Box Score,,"20,103",American Airlines Center,
64,"Wed, Nov 1, 2023",9:00p,Memphis Grizzlies,109.0,Utah Jazz,133.0,Box Score,,"18,206",Delta Center,
65,"Wed, Nov 1, 2023",10:00p,Sacramento Kings,101.0,Golden State Warriors,102.0,Box Score,,"18,064",Chase Center,
66,"Wed, Nov 1, 2023",10:00p,Los Angeles Clippers,125.0,Los Angeles Lakers,130.0,Box Score,OT,"18,997",Crypto.com Arena,
67,"Thu, Nov 2, 2023",7:00p,Toronto Raptors,99.0,Philadelphia 76ers,114.0,Box Score,,"19,773",Wells Fargo Center,
68,"Thu, Nov 2, 2023",8:00p,Detroit Pistons,116.0,New Orleans Pelicans,125.0,Box Score,,"15,884",Smoothie King Center,
69,"Thu, Nov 2, 2023",9:00p,Orlando Magic,115.0,Utah Jazz,113.0,Box Score,,"18,206",Delta Center,
70,"Thu, Nov 2, 2023",10:00p,San Antonio Spurs,132.0,Phoenix Suns,121.0,Box Score,,"17,071",Footprint Center,
71,"Fri, Nov 3, 2023",7:00p,Cleveland Cavaliers,116.0,Indiana Pacers,121.0,Box Score,,"16,744",Gainbridge Fieldhouse,In-Season Tournament
72,"Fri, Nov 3, 2023",7:30p,New York Knicks,105.0,Milwaukee Bucks,110.0,Box Score,,"17,717",Fiserv Forum,In-Season Tournament
73,"Fri, Nov 3, 2023",8:00p,Brooklyn Nets,109.0,Chicago Bulls,107.0,Box Score,,"20,645",United Center,In-Season Tournament
74,"Fri, Nov 3, 2023",8:00p,Washington Wizards,114.0,Miami Heat,121.0,Box Score,,"19,66",Kaseya Center,In-Season Tournament
75,"Fri, Nov 3, 2023",8:00p,Golden State Warriors,141.0,Oklahoma City Thunder,139.0,Box Score,,"16,827",Paycom Center,In-Season Tournament
76,"Fri, Nov 3, 2023",10:00p,Dallas Mavericks,114.0,Denver Nuggets,125.0,Box Score,,"19,729",Ball Arena,In-Season Tournament
77,"Fri, Nov 3, 2023",10:00p,Memphis Grizzlies,113.0,Portland Trail Blazers,115.0,Box Score,OT,"18,592",Moda Center,In-Season Tournament
78,"Sat, Nov 4, 2023",1:00p,Phoenix Suns,100.0,Philadelphia 76ers,112.0,Box Score,,"19,796",Wells Fargo Center,
79,"Sat, Nov 4, 2023",7:00p,Charlotte Hornets,125.0,Indiana Pacers,124.0,Box Score,,"15,945",Gainbridge Fieldhouse,
80,"Sat, Nov 4, 2023",7:00p,Atlanta Hawks,123.0,New Orleans Pelicans,105.0,Box Score,,"17,237",Smoothie King Center,
81,"Sat, Nov 4, 2023",7:00p,Los Angeles Lakers,101.0,Orlando Magic,120.0,Box Score,,"18,846",Kia Center,
82,"Sat, Nov 4, 2023",8:00p,Boston Celtics,124.0,Brooklyn Nets,114.0,Box Score,,"17,983",Barclays Center,
83,"Sat, Nov 4, 2023",8:00p,Sacramento Kings,89.0,Houston Rockets,107.0,Box Score,,"18,055",Toyota Center,
84,"Sat, Nov 4, 2023",8:00p,Utah Jazz,95.0,Minnesota Timberwolves,123.0,Box Score,,"18,024",Target Center,
85,"Sat, Nov 4, 2023",9:00p,Chicago Bulls,101.0,Denver Nuggets,123.0,Box Score,,"19,61",Ball Arena,
86,"Sun, Nov 5, 2023",3:00p,Phoenix Suns,120.0,Detroit Pistons,106.0,Box Score,,"20,062",Little Caesars Arena,
87,"Sun, Nov 5, 2023",3:30p,Toronto Raptors,123.0,San Antonio Spurs,116.0,Box Score,OT,"18,354",Frost Bank Center,
88,"Sun, Nov 5, 2023",6:00p,Golden State Warriors,104.0,Cleveland Cavaliers,115.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
89,"Sun, Nov 5, 2023",7:30p,Charlotte Hornets,118.0,Dallas Mavericks,124.0,Box Score,,"20,052",American Airlines Center,
90,"Sun, Nov 5, 2023",9:00p,Memphis Grizzlies,112.0,Portland Trail Blazers,100.0,Box Score,,"18,187",Moda Center,
91,"Mon, Nov 6, 2023",7:00p,Golden State Warriors,120.0,Detroit Pistons,109.0,Box Score,,"20,062",Little Caesars Arena,
92,"Mon, Nov 6, 2023",7:00p,San Antonio Spurs,111.0,Indiana Pacers,152.0,Box Score,,"15,129",Gainbridge Fieldhouse,
93,"Mon, Nov 6, 2023",7:00p,Dallas Mavericks,117.0,Orlando Magic,102.0,Box Score,,"19,409",Kia Center,
94,"Mon, Nov 6, 2023",7:00p,Washington Wizards,128.0,Philadelphia 76ers,146.0,Box Score,,"19,765",Wells Fargo Center,
95,"Mon, Nov 6, 2023",7:30p,Milwaukee Bucks,129.0,Brooklyn Nets,125.0,Box Score,,"17,935",Barclays Center,
96,"Mon, Nov 6, 2023",7:30p,Los Angeles Lakers,107.0,Miami Heat,108.0,Box Score,,"19,725",Kaseya Center,
97,"Mon, Nov 6, 2023",7:30p,Los Angeles Clippers,97.0,New York Knicks,111.0,Box Score,,"19,812",Madison Square Garden (IV),
98,"Mon, Nov 6, 2023",8:00p,Utah Jazz,113.0,Chicago Bulls,130.0,Box Score,,"18,031",United Center,
99,"Mon, Nov 6, 2023",8:00p,Sacramento Kings,97.0,Houston Rockets,122.0,Box Score,,"15,13",Toyota Center,
100,"Mon, Nov 6, 2023",8:00p,Boston Celtics,109.0,Minnesota Timberwolves,114.0,Box Score,OT,"18,024",Target Center,
101,"Mon, Nov 6, 2023",8:00p,Atlanta Hawks,117.0,Oklahoma City Thunder,126.0,Box Score,,"16,486",Paycom Center,
102,"Mon, Nov 6, 2023",9:00p,New Orleans Pelicans,116.0,Denver Nuggets,134.0,Box Score,,"19,544",Ball Arena,
103,"Wed, Nov 8, 2023",7:00p,Washington Wizards,132.0,Charlotte Hornets,116.0,Box Score,,"14,267",Spectrum Center,
104,"Wed, Nov 8, 2023",7:00p,Utah Jazz,118.0,Indiana Pacers,134.0,Box Score,,"14,509",Gainbridge Fieldhouse,
105,"Wed, Nov 8, 2023",7:00p,Boston Celtics,103.0,Philadelphia 76ers,106.0,Box Score,,"19,953",Wells Fargo Center,
106,"Wed, Nov 8, 2023",7:30p,Los Angeles Clippers,93.0,Brooklyn Nets,100.0,Box Score,,"17,933",Barclays Center,
107,"Wed, Nov 8, 2023",7:30p,San Antonio Spurs,105.0,New York Knicks,126.0,Box Score,,"19,812",Madison Square Garden (IV),
108,"Wed, Nov 8, 2023",8:00p,Phoenix Suns,116.0,Chicago Bulls,115.0,Box Score,OT,"18,22",United Center,
109,"Wed, Nov 8, 2023",8:00p,Los Angeles Lakers,94.0,Houston Rockets,128.0,Box Score,,"18,055",Toyota Center,
110,"Wed, Nov 8, 2023",8:00p,Miami Heat,108.0,Memphis Grizzlies,102.0,Box Score,,"16,781",FedEx Forum,
111,"Wed, Nov 8, 2023",8:00p,Detroit Pistons,118.0,Milwaukee Bucks,120.0,Box Score,,"17,341",Fiserv Forum,
112,"Wed, Nov 8, 2023",8:00p,New Orleans Pelicans,101.0,Minnesota Timberwolves,122.0,Box Score,,"18,024",Target Center,
113,"Wed, Nov 8, 2023",8:00p,Cleveland Cavaliers,120.0,Oklahoma City Thunder,128.0,Box Score,,"16,314",Paycom Center,
114,"Wed, Nov 8, 2023",8:30p,Toronto Raptors,127.0,Dallas Mavericks,116.0,Box Score,,"20,063",American Airlines Center,
115,"Wed, Nov 8, 2023",10:00p,Golden State Warriors,105.0,Denver Nuggets,108.0,Box Score,,"19,737",Ball Arena,
116,"Wed, Nov 8, 2023",10:00p,Portland Trail Blazers,118.0,Sacramento Kings,121.0,Box Score,OT,"17,829",Golden 1 Center,
117,"Thu, Nov 9, 2023",7:00p,Milwaukee Bucks,124.0,Indiana Pacers,126.0,Box Score,,"14,648",Gainbridge Fieldhouse,
118,"Thu, Nov 9, 2023",9:30p,Atlanta Hawks,120.0,Orlando Magic,119.0,Box Score,,"19,986",Mexico City Arena,"at Mexico City, Mexico"
119,"Fri, Nov 10, 2023",7:00p,Philadelphia 76ers,114.0,Detroit Pistons,106.0,Box Score,,"18,902",Little Caesars Arena,In-Season Tournament
120,"Fri, Nov 10, 2023",7:00p,Charlotte Hornets,124.0,Washington Wizards,117.0,Box Score,,"17,602",Capital One Arena,In-Season Tournament
121,"Fri, Nov 10, 2023",7:30p,Brooklyn Nets,107.0,Boston Celtics,121.0,Box Score,,"19,156",TD Garden,In-Season Tournament
122,"Fri, Nov 10, 2023",8:00p,New Orleans Pelicans,101.0,Houston Rockets,104.0,Box Score,,"16,236",Toyota Center,In-Season Tournament
123,"Fri, Nov 10, 2023",8:00p,Utah Jazz,127.0,Memphis Grizzlies,121.0,Box Score,,"16,977",FedEx Forum,In-Season Tournament
124,"Fri, Nov 10, 2023",8:00p,Minnesota Timberwolves,117.0,San Antonio Spurs,110.0,Box Score,,"18,354",Frost Bank Center,In-Season Tournament
125,"Fri, Nov 10, 2023",8:30p,Los Angeles Clippers,126.0,Dallas Mavericks,144.0,Box Score,,"20,377",American Airlines Center,In-Season Tournament
126,"Fri, Nov 10, 2023",10:00p,Los Angeles Lakers,122.0,Phoenix Suns,119.0,Box Score,,"17,071",Footprint Center,In-Season Tournament
127,"Fri, Nov 10, 2023",10:00p,Oklahoma City Thunder,98.0,Sacramento Kings,105.0,Box Score,,"18,097",Golden 1 Center,In-Season Tournament
128,"Sat, Nov 11, 2023",6:00p,Milwaukee Bucks,97.0,Orlando Magic,112.0,Box Score,,"19,354",Kia Center,
129,"Sat, Nov 11, 2023",7:00p,Toronto Raptors,94.0,Boston Celtics,117.0,Box Score,,"19,156",TD Garden,
130,"Sat, Nov 11, 2023",7:30p,Miami Heat,117.0,Atlanta Hawks,109.0,Box Score,,"17,722",State Farm Arena,
131,"Sat, Nov 11, 2023",8:30p,Cleveland Cavaliers,118.0,Golden State Warriors,110.0,Box Score,,"18,064",Chase Center,
132,"Sun, Nov 12, 2023",12:00p,Charlotte Hornets,107.0,New York Knicks,129.0,Box Score,,"19,812",Madison Square Garden (IV),
133,"Sun, Nov 12, 2023",3:00p,Washington Wizards,94.0,Brooklyn Nets,102.0,Box Score,,"17,732",Barclays Center,
134,"Sun, Nov 12, 2023",3:30p,Memphis Grizzlies,105.0,Los Angeles Clippers,101.0,Box Score,,"17,22",Crypto.com Arena,
135,"Sun, Nov 12, 2023",6:00p,Indiana Pacers,126.0,Philadelphia 76ers,137.0,Box Score,,"19,758",Wells Fargo Center,
136,"Sun, Nov 12, 2023",7:00p,Detroit Pistons,108.0,Chicago Bulls,119.0,Box Score,,"19,088",United Center,
137,"Sun, Nov 12, 2023",7:00p,Denver Nuggets,104.0,Houston Rockets,107.0,Box Score,,"18,055",Toyota Center,
138,"Sun, Nov 12, 2023",7:00p,Dallas Mavericks,136.0,New Orleans Pelicans,124.0,Box Score,,"16,302",Smoothie King Center,
139,"Sun, Nov 12, 2023",7:00p,Miami Heat,118.0,San Antonio Spurs,113.0,Box Score,,"18,036",Frost Bank Center,
140,"Sun, Nov 12, 2023",8:00p,Oklahoma City Thunder,111.0,Phoenix Suns,99.0,Box Score,,"17,071",Footprint Center,
141,"Sun, Nov 12, 2023",8:30p,Minnesota Timberwolves,116.0,Golden State Warriors,110.0,Box Score,,"18,064",Chase Center,
142,"Sun, Nov 12, 2023",10:00p,Portland Trail Blazers,110.0,Los Angeles Lakers,116.0,Box Score,,"18,997",Crypto.com Arena,
143,"Mon, Nov 13, 2023",7:30p,New York Knicks,98.0,Boston Celtics,114.0,Box Score,,"19,156",TD Garden,
144,"Mon, Nov 13, 2023",7:30p,Washington Wizards,107.0,Toronto Raptors,111.0,Box Score,,"19,8",Scotiabank Arena,
145,"Mon, Nov 13, 2023",8:00p,Chicago Bulls,109.0,Milwaukee Bucks,118.0,Box Score,,"17,865",Fiserv Forum,
146,"Mon, Nov 13, 2023",10:00p,Cleveland Cavaliers,120.0,Sacramento Kings,132.0,Box Score,,"17,829",Golden 1 Center,
147,"Tue, Nov 14, 2023",7:00p,Miami Heat,111.0,Charlotte Hornets,105.0,Box Score,,"15,673",Spectrum Center,In-Season Tournament
148,"Tue, Nov 14, 2023",7:00p,Atlanta Hawks,126.0,Detroit Pistons,120.0,Box Score,,"16,963",Little Caesars Arena,In-Season Tournament
149,"Tue, Nov 14, 2023",7:00p,Indiana Pacers,132.0,Philadelphia 76ers,126.0,Box Score,,"19,774",Wells Fargo Center,In-Season Tournament
150,"Tue, Nov 14, 2023",7:30p,Orlando Magic,104.0,Brooklyn Nets,124.0,Box Score,,"17,361",Barclays Center,In-Season Tournament
151,"Tue, Nov 14, 2023",7:30p,San Antonio Spurs,87.0,Oklahoma City Thunder,123.0,Box Score,,"18,203",Paycom Center,In-Season Tournament
152,"Tue, Nov 14, 2023",8:00p,Dallas Mavericks,110.0,New Orleans Pelicans,131.0,Box Score,,"16,354",Smoothie King Center,In-Season Tournament
153,"Tue, Nov 14, 2023",9:00p,Portland Trail Blazers,99.0,Utah Jazz,115.0,Box Score,,"18,206",Delta Center,In-Season Tournament
154,"Tue, Nov 14, 2023",10:00p,Los Angeles Clippers,108.0,Denver Nuggets,111.0,Box Score,,"19,661",Ball Arena,In-Season Tournament
155,"Tue, Nov 14, 2023",10:00p,Minnesota Timberwolves,104.0,Golden State Warriors,101.0,Box Score,,"18,064",Chase Center,In-Season Tournament
156,"Tue, Nov 14, 2023",10:30p,Memphis Grizzlies,107.0,Los Angeles Lakers,134.0,Box Score,,"18,43",Crypto.com Arena,In-Season Tournament
157,"Wed, Nov 15, 2023",7:00p,Dallas Mavericks,130.0,Washington Wizards,117.0,Box Score,,"16,632",Capital One Arena,
158,"Wed, Nov 15, 2023",7:30p,New York Knicks,116.0,Atlanta Hawks,114.0,Box Score,,"17,06",State Farm Arena,
159,"Wed, Nov 15, 2023",7:30p,Boston Celtics,117.0,Philadelphia 76ers,107.0,Box Score,,"19,773",Wells Fargo Center,
160,"Wed, Nov 15, 2023",7:30p,Milwaukee Bucks,128.0,Toronto Raptors,112.0,Box Score,,"19,8",Scotiabank Arena,
161,"Wed, Nov 15, 2023",8:00p,Orlando Magic,96.0,Chicago Bulls,94.0,Box Score,,"19,092",United Center,
162,"Wed, Nov 15, 2023",9:00p,Minnesota Timberwolves,115.0,Phoenix Suns,133.0,Box Score,,"17,071",Footprint Center,
163,"Wed, Nov 15, 2023",10:00p,Sacramento Kings,125.0,Los Angeles Lakers,110.0,Box Score,,"18,687",Crypto.com Arena,
164,"Wed, Nov 15, 2023",10:00p,Cleveland Cavaliers,109.0,Portland Trail Blazers,95.0,Box Score,,"18,137",Moda Center,
165,"Thu, Nov 16, 2023",7:30p,Brooklyn Nets,115.0,Miami Heat,122.0,Box Score,,"19,866",Kaseya Center,
166,"Thu, Nov 16, 2023",10:00p,Oklahoma City Thunder,128.0,Golden State Warriors,109.0,Box Score,,"18,064",Chase Center,
167,"Fri, Nov 17, 2023",7:00p,Milwaukee Bucks,130.0,Charlotte Hornets,99.0,Box Score,,"19,258",Spectrum Center,In-Season Tournament
168,"Fri, Nov 17, 2023",7:00p,New York Knicks,120.0,Washington Wizards,99.0,Box Score,,"16,886",Capital One Arena,In-Season Tournament
169,"Fri, Nov 17, 2023",7:30p,Philadelphia 76ers,126.0,Atlanta Hawks,116.0,Box Score,,"17,067",State Farm Arena,In-Season Tournament
170,"Fri, Nov 17, 2023",7:30p,Detroit Pistons,100.0,Cleveland Cavaliers,108.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,In-Season Tournament
171,"Fri, Nov 17, 2023",7:30p,Sacramento Kings,129.0,San Antonio Spurs,120.0,Box Score,,"18,354",Frost Bank Center,In-Season Tournament
172,"Fri, Nov 17, 2023",7:30p,Boston Celtics,108.0,Toronto Raptors,105.0,Box Score,,"19,8",Scotiabank Arena,In-Season Tournament
173,"Fri, Nov 17, 2023",8:00p,Orlando Magic,103.0,Chicago Bulls,97.0,Box Score,,"20,235",United Center,In-Season Tournament
174,"Fri, Nov 17, 2023",8:00p,Denver Nuggets,110.0,New Orleans Pelicans,115.0,Box Score,,"15,278",Smoothie King Center,In-Season Tournament
175,"Fri, Nov 17, 2023",10:00p,Los Angeles Lakers,107.0,Portland Trail Blazers,95.0,Box Score,,"18,57",Moda Center,In-Season Tournament
176,"Fri, Nov 17, 2023",10:00p,Phoenix Suns,131.0,Utah Jazz,128.0,Box Score,,"18,206",Delta Center,In-Season Tournament
177,"Fri, Nov 17, 2023",10:30p,Houston Rockets,100.0,Los Angeles Clippers,106.0,Box Score,,"19,37",Crypto.com Arena,In-Season Tournament
178,"Sat, Nov 18, 2023",6:00p,New York Knicks,122.0,Charlotte Hornets,108.0,Box Score,,"19,171",Spectrum Center,
179,"Sat, Nov 18, 2023",7:00p,Minnesota Timberwolves,121.0,New Orleans Pelicans,120.0,Box Score,,"15,536",Smoothie King Center,
180,"Sat, Nov 18, 2023",8:00p,Miami Heat,97.0,Chicago Bulls,102.0,Box Score,,"18,063",United Center,
181,"Sat, Nov 18, 2023",8:00p,Dallas Mavericks,125.0,Milwaukee Bucks,132.0,Box Score,,"18,128",Fiserv Forum,
182,"Sat, Nov 18, 2023",8:00p,Memphis Grizzlies,120.0,San Antonio Spurs,108.0,Box Score,,"18,354",Frost Bank Center,
183,"Sat, Nov 18, 2023",8:30p,Oklahoma City Thunder,130.0,Golden State Warriors,123.0,Box Score,OT,"18,064",Chase Center,
184,"Sun, Nov 19, 2023",3:00p,Philadelphia 76ers,121.0,Brooklyn Nets,99.0,Box Score,,"17,934",Barclays Center,
185,"Sun, Nov 19, 2023",4:00p,Detroit Pistons,113.0,Toronto Raptors,142.0,Box Score,,"19,182",Scotiabank Arena,
186,"Sun, Nov 19, 2023",5:00p,Orlando Magic,128.0,Indiana Pacers,116.0,Box Score,,"17,276",Gainbridge Fieldhouse,
187,"Sun, Nov 19, 2023",6:00p,Denver Nuggets,109.0,Cleveland Cavaliers,121.0,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
188,"Sun, Nov 19, 2023",7:30p,Sacramento Kings,129.0,Dallas Mavericks,113.0,Box Score,,"20,211",American Airlines Center,
189,"Sun, Nov 19, 2023",8:00p,Boston Celtics,102.0,Memphis Grizzlies,100.0,Box Score,,"17,798",FedEx Forum,
190,"Sun, Nov 19, 2023",8:00p,Phoenix Suns,140.0,Utah Jazz,137.0,Box Score,2OT,"18,206",Delta Center,
191,"Sun, Nov 19, 2023",9:00p,Oklahoma City Thunder,134.0,Portland Trail Blazers,91.0,Box Score,,"18,235",Moda Center,
192,"Sun, Nov 19, 2023",9:30p,Houston Rockets,104.0,Los Angeles Lakers,105.0,Box Score,,"18,997",Crypto.com Arena,
193,"Mon, Nov 20, 2023",7:00p,Boston Celtics,118.0,Charlotte Hornets,121.0,Box Score,OT,"19,134",Spectrum Center,
194,"Mon, Nov 20, 2023",7:00p,Denver Nuggets,107.0,Detroit Pistons,103.0,Box Score,,"19,403",Little Caesars Arena,
